Client name,Service Offerings,Service Lines,[Year-Month],[Service Offering ID],Country,Collection Days,Revenue,Gross Profit,Direct Profit,Total Cost,Total Cost GP,Total Cost DP,External Blue,External Green,External Red,External Yellow,External Pink,External Orange,External Black,Internal Blue,Internal green,Internal Red,Internal Yellow,Internal Orange,Internal White,Internal Brown,Internal Blue,Internal Pink,Internal Pink
M.S.O. Hausbau GmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-2.4832,2.4832,0,2.4832,,,,,,,,,,,,,,,,2.4832,
M.S.O. Hausbau GmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-387.9959,387.9959,0,387.9959,66.6906,,,,,,,320.8397,,,,,,,,0.4656,
M+M Konzept GmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,4697.43,4224.9787,2136.7718,2560.6582,472.4513,2088.2069,1886.438,,,,,,,,201.7689,,,,,472.4513,,,
M+M Konzept GmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,667.74,401.7323,315.2598,352.4802,266.0077,86.4725,,,,,,,,,86.4725,,,,,266.0077,,,
M+M Konzept GmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,-126.228,-420.1633,420.1633,126.228,293.9353,,,,,,,,,28.8241,,,,,126.228,,265.1112,
MA Immobilien GmbH,Stickem,Venus,2023-Dec,SO00061,IRELAND,45,1509.17,1474.0807,640.0361,869.1339,35.0893,834.0446,754.955,,,,,,,36.2735,,,42.8161,,,35.0893,,,
MA Immobilien GmbH,Stickem,Venus,2023-Dec,SO00061,IRELAND,45,,-61.8821,-67.7131,67.7131,61.8821,5.831,,,,,,,,,,,5.831,,,61.8821,,,
MADUGULA Srinivas,Scruncho,Venus,2023-Dec,SO00065,USA,30,23538,23538,12473.3797,11064.6203,0,11064.6203,,,,,,,11064.6203,,,,,,,,,,
MADUGULA Srinivas,Scruncho,Venus,2023-Dec,SO00065,USA,30,,-475.2865,-475.2865,475.2865,475.2865,0,,,,,,,,,,,,,,475.2865,,,
MADUGULA Srinivas,Scruncho,Venus,2023-Dec,SO00065,USA,30,,-2.3644,-2.3644,2.3644,2.3644,0,,,,,,,,,,,,,,2.3644,,,
MAGIC MOUNTAINS Hotel & Resorts GmbH,Uno Wear,Venus,2023-Dec,SO00064,USA,30,1323.5026,1318.3727,486.8354,836.6672,5.1299,831.5373,797.62,,,,,,,,,,33.9173,,,5.1299,,,
MAGIC MOUNTAINS Hotel & Resorts GmbH,Uno Wear,Venus,2023-Dec,SO00064,USA,30,,-90.4778,-105.1052,105.1052,90.4778,14.6274,,,,,,,,,,,14.6274,,,90.4778,,,
Maldos Handels- und Transportgmbh,Stickem,Venus,2023-Dec,SO00061,IRELAND,45,126.72,119.8879,83.6502,43.0698,6.8321,36.2377,,,,,,,,,,,36.2377,,,6.8321,,,
Maldos Handels- und Transportgmbh,Stickem,Venus,2023-Dec,SO00061,IRELAND,45,,-35.6308,-39.7947,39.7947,35.6308,4.1639,,,,,,,,,,,4.1639,,,35.6308,,,
Maldos Handels- und Transportgmbh,Uno Wear,Venus,2023-Dec,SO00064,USA,30,3622.72,3614.934,1210.5892,2412.1308,7.786,2404.3448,2376.884,,,,,,,,,,27.4608,,,7.786,,,
Maldos Handels- und Transportgmbh,Uno Wear,Venus,2023-Dec,SO00064,USA,30,947.63,938.8445,869.3907,78.2393,8.7855,69.4538,,,,,,,,,,,69.4538,,,8.7855,,,
Maldos Handels- und Transportgmbh,Uno Wear,Venus,2023-Dec,SO00064,USA,30,,-88.493,-116.5674,116.5674,88.493,28.0744,,,,,,,,7.25,,,20.8244,,,88.493,,,
MANDAL Alen,Uno Wear,Venus,2023-Dec,SO00064,USA,30,,0,-7.8679,7.8679,0,7.8679,,,,,,,,,,,,,,,7.8679,,
Marcin Florian Mastej GmbH,Uno Wear,Venus,2023-Dec,SO00064,USA,30,5738.63,5721.0704,4105.5683,1633.0617,17.5596,1615.5021,1396.482,,,,,,,93.406,,,123.6477,,,17.5596,1.9664,,
Marcin Florian Mastej GmbH,Uno Wear,Venus,2023-Dec,SO00064,USA,30,,-128.2682,-215.3089,215.3089,128.2682,87.0407,,,,,,,,21.5517,,,44.8348,,,128.2682,20.6542,,
Marin Tronic HandelsgmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,3247.75,3219.1464,1755.0989,1492.6511,28.6036,1464.0475,1464.0475,,,,,,,,,,,,,28.6036,,,
Marin Tronic HandelsgmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,2929.82,2897.9967,1335.5181,1594.3019,31.8233,1562.4786,1452.0745,,,30.15,,,,,,,80.2541,,,31.8233,,,
Marin Tronic HandelsgmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,2536.83,2535.8769,1023.9905,1512.8395,0.9531,1511.8864,1421.558,,,23.45,,,,,,,66.8784,,,0.9531,,,
Marin Tronic HandelsgmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,122.96,-309.2653,-309.2653,432.2253,432.2253,0,,,,,,,,,,,,,,432.2253,,,
Marin Tronic HandelsgmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,11.18,-704.1673,-2575.6087,2586.7887,715.3473,1871.4414,,,,,,,,27.8623,56.7029,,,,,715.3473,,1786.8762,
Marin Tronic HandelsgmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,-428.4,-428.4,428.4,428.4,0,,,,,428.4,,,,,,,,,,,,
Marin Tronic HandelsgmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-36.276,36.276,0,36.276,,,,,,,,36.276,,,,,,,,,
Marin Tronic HandelsgmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-89.4237,89.4237,0,89.4237,89.4237,,,,,,,,,,,,,,,,
Marin Tronic HandelsgmbH,Mono,Earth,2023-Dec,SO00059,IRELAND,45,8435.3,8408.0539,4852.9281,3582.3719,27.2461,3555.1258,2495.998,,,,,,,,774.0372,285.0906,,,,27.2461,,,
Marin Tronic HandelsgmbH,Mono,Earth,2023-Dec,SO00059,IRELAND,45,,-493.032,-961.7677,961.7677,493.032,468.7357,,,,,,,,,468.7357,,,,,493.032,,,
Markova Temenuga Tsvyatkova e.U.,Villafy,Venus,2023-Dec,SO00066,USA,30,500,493.342,493.342,6.658,6.658,0,,,,,,,,,,,,,,6.658,,,
Markova Temenuga Tsvyatkova e.U.,Villafy,Venus,2023-Dec,SO00066,USA,30,,-40.6101,-40.6101,40.6101,40.6101,0,,,,,,,,,,,,,,40.6101,,,
Markova Temenuga Tsvyatkova e.U.,Stickem,Venus,2023-Dec,SO00061,IRELAND,45,444.72,435.9398,170.7134,274.0066,8.7802,265.2264,259.42,,,,,,,,,,5.8064,,,8.7802,,,
Markova Temenuga Tsvyatkova e.U.,Stickem,Venus,2023-Dec,SO00061,IRELAND,45,,-136.5369,-139.8685,139.8685,136.5369,3.3316,,,,,,,,,,,3.3316,,,136.5369,,,
Marselle Personal GmbH,Uno Wear,Venus,2023-Dec,SO00064,USA,30,3026.16,2971.3851,1927.7267,1098.4333,54.7749,1043.6584,995.7871,,,10,,,,,,,37.8713,,,54.7749,,,
Marselle Personal GmbH,Uno Wear,Venus,2023-Dec,SO00064,USA,30,,-172.7811,-233.2168,233.2168,172.7811,60.4357,,,,,,,,22.953,,,37.4827,,,172.7811,,,
Marselle Personal GmbH,Uno Wear,Venus,2023-Dec,SO00064,USA,30,,0,-81.6797,81.6797,0,81.6797,,,,55,,,,,,,26.6797,,,,,,
MAT Mietwagen & Transport GmbH,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,0,-250.4,250.4,0,250.4,,,,,,,,250.4,,,,,,,,,
MAT Mietwagen & Transport GmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,9095.5898,8681.8973,2336.4123,6759.1775,413.6925,6345.485,2101.9915,,,,,,,402.7055,,,,,741.1802,413.6925,1118.7694,1980.8384,
MAT Mietwagen & Transport GmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,2148.286,2127.3271,680.6172,1467.6688,20.9589,1446.7099,1446.7099,,,,,,,,,,,,,20.9589,,,
MAT Mietwagen & Transport GmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-27.3114,27.3114,0,27.3114,,,,,,,,27.3114,,,,,,,,,
Matold GmbH,Uno Wear,Venus,2023-Dec,SO00064,USA,30,17916.29,17840.8491,12284.7373,5631.5527,75.4409,5556.1118,5182.2833,,,37.8,,,,201.78,,,134.2485,,,75.4409,,,
Matold GmbH,Uno Wear,Venus,2023-Dec,SO00064,USA,30,,-271.1969,-331.1253,331.1253,271.1969,59.9284,,,,,,,,,,,24.5203,,,271.1969,35.4081,,
Matold GmbH,Sharpy Knife,Mars,2023-Dec,SO00062,SPAIN,UNKNOWN,,0,-50.73,50.73,0,50.73,,,,,,,,,,,50.73,,,,,,
Matrix Bau GmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,3790.4397,3789.9045,1981.2259,1809.2138,0.5352,1808.6786,1799.2282,,,,,,,,9.4504,,,,,0.5352,,,
Matrix Bau GmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,2211.5076,2210.1234,615.4311,1596.0765,1.3842,1594.6923,1566.3411,,,,,,,,28.3512,,,,,1.3842,,,
Matrix Bau GmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,1831.9842,1831.9842,1022.6762,809.308,0,809.308,809.308,,,,,,,,,,,,,,,,
Matrix Bau GmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,-148.2451,-232.9551,232.9551,148.2451,84.71,,,,,,,,,84.71,,,,,148.2451,,,
Maurer Bau S.R.L.,Uno Wear,Venus,2023-Dec,SO00064,USA,30,,0,-7.8679,7.8679,0,7.8679,,,,,,,,,,,,,,,7.8679,,
Maurer Bau S.R.L.,Uno Wear,Venus,2023-Dec,SO00064,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
MBI Projektentwicklungs GmbH,Villafy,Venus,2023-Dec,SO00066,USA,30,150,116.6341,13.3612,136.6388,33.3659,103.2729,95.84,,,,,,0,,,,7.4329,,,33.3659,,,
MBI Projektentwicklungs GmbH,Villafy,Venus,2023-Dec,SO00066,USA,30,,-34.2547,-38.0037,38.0037,34.2547,3.749,,,,,,,,,,,3.749,,,34.2547,,,
MeinHausBau GmbH,Scruncho,Venus,2023-Dec,SO00065,USA,30,4522,4522,1500.52,3021.48,0,3021.48,,,,,,,3021.48,,,,,,,,,,
MeinHausBau GmbH,Scruncho,Venus,2023-Dec,SO00065,USA,30,,-178.2969,-190.7911,190.7911,178.2969,12.4942,,,,,,,,,,,12.4942,,,178.2969,,,
MeinHausBau GmbH,Scruncho,Venus,2023-Dec,SO00065,USA,30,,-2.1976,-2.1976,2.1976,2.1976,0,,,,,,,,,,,,,,2.1976,,,
MeinHausBau GmbH,Uno Wear,Venus,2023-Dec,SO00064,USA,30,3437.68,3424.499,2461.4662,976.2138,13.181,963.0328,890.727,,35.9,,,,,,,,36.4058,,,13.181,,,
Meistermann HST GmbH,Scruncho,Venus,2023-Dec,SO00065,USA,30,22853,22853,6913.7494,15939.2506,0,15939.2506,,,,,,,15939.2506,,,,,,,,,,
Meistermann HST GmbH,Scruncho,Venus,2023-Dec,SO00065,USA,30,,-963.5208,-997.6807,997.6807,963.5208,34.1599,,,,,,,,2.7862,,,31.3737,,,963.5208,,,
Meistermann HST GmbH,Scruncho,Venus,2023-Dec,SO00065,USA,30,,-4.2284,-4.2284,4.2284,4.2284,0,,,,,,,,,,,,,,4.2284,,,
Meistermann HST GmbH,Uno Wear,Venus,2023-Dec,SO00064,USA,30,6854.94,6814.6989,4554.2533,2300.6867,40.2411,2260.4456,1967.012,,27.1,10,,,180,,,,76.3336,,,40.2411,,,
Meistermann HST GmbH,Uno Wear,Venus,2023-Dec,SO00064,USA,30,,0,-15.7358,15.7358,0,15.7358,,,,,,,,,,,,,,,15.7358,,
Mekan Handels GmbH,Uno Wear,Venus,2023-Dec,SO00064,USA,30,14284.7,14246.6321,9420.1559,4864.5441,38.0679,4826.4762,4683.6238,,36.7,,,,,9.9926,,,96.1598,,,38.0679,,,
Mekan Handels GmbH,Uno Wear,Venus,2023-Dec,SO00064,USA,30,,-64.2647,-119.7809,119.7809,64.2647,55.5162,,,,,,,,6.9655,,,21.9963,,,64.2647,26.5544,,
METWALLY Ahmed,Rhino Case,Mars,2023-Dec,SO00068,USA,30,11609.25,11557.0389,5803.1351,5806.1149,52.2111,5753.9038,5252.3908,,361.5887,20,,,,119.9243,,,,,,52.2111,,,
METWALLY Ahmed,Rhino Case,Mars,2023-Dec,SO00068,USA,30,,-1652.5365,-1697.277,1697.277,1652.5365,44.7405,,,,,,,,,44.7405,,,,,1652.5365,,,
METWALLY Ahmed,Rhino Case,Mars,2023-Dec,SO00068,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
METWALLY Ahmed,Towlee,Mars,2023-Dec,SO00071,USA,30,,-8.0611,-8.0611,8.0611,8.0611,0,,,,,,,,,,,,,,8.0611,,,
METWALLY Ahmed,Sharpy Knife,Mars,2023-Dec,SO00062,SPAIN,UNKNOWN,,-94.044,-348.883,348.883,94.044,254.839,,,,,,,,254.839,,,,,,94.044,,,
MEZEI Valeria,Sharpy Knife,Mars,2023-Dec,SO00062,SPAIN,UNKNOWN,7278.3854,7251.0249,4203.6602,3074.7252,27.3605,3047.3647,2240.341,,243.4735,510,,,,,53.5502,,,,,27.3605,,,
MEZEI Valeria,Sharpy Knife,Mars,2023-Dec,SO00062,SPAIN,UNKNOWN,,-0.8431,-0.8431,0.8431,0.8431,0,,,,,,,,,,,,,,0.8431,,,
MEZEI Valeria,Sharpy Knife,Mars,2023-Dec,SO00062,SPAIN,UNKNOWN,,-710.925,-710.925,710.925,710.925,0,,,,,,,,,,,,,,710.925,,,
MGMO KG,Rhino Case,Mars,2023-Dec,SO00068,USA,30,3572.6816,3572.6816,2264.6598,1308.0218,0,1308.0218,1088.8888,,95.7449,,,,,,,,,,,,,123.3881,
MGMO KG,Rhino Case,Mars,2023-Dec,SO00068,USA,30,,-227.7188,-227.7188,227.7188,227.7188,0,,,,,,,,,,,,,,227.7188,,,
MHT Haustechnik GmbH,Rhino Case,Mars,2023-Dec,SO00068,USA,30,33848.88,33651.6772,22507.127,11341.753,197.2028,11144.5502,9335.0529,,711.9507,151.4,,,480,133.0121,18.9697,,113.659,,,197.2028,,200.5058,
MHT Haustechnik GmbH,Rhino Case,Mars,2023-Dec,SO00068,USA,30,,-2468.6552,-2468.6552,2468.6552,2468.6552,0,,,,,,,,,,,,,,2468.6552,,,
MHT Haustechnik GmbH,Rhino Case,Mars,2023-Dec,SO00068,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
MHT Haustechnik GmbH,Sharpy Knife,Mars,2023-Dec,SO00062,SPAIN,UNKNOWN,,-2.676,-30.6988,30.6988,2.676,28.0228,,,,,,,,,12.5993,,,,,2.676,,15.4235,
Michael Transport GmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,-47.763,-217.7894,217.7894,47.763,170.0264,,,,,,,,,,,,,,47.763,,170.0264,
Michael Transport GmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,-35.5673,-35.5673,35.5673,35.5673,0,,,,,,,,,,,,,,35.5673,,,
Michael Transport GmbH,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,-4.2816,-398.6746,398.6746,4.2816,394.393,394.393,,,,,,,,,,,,,4.2816,,,
MIDOI Nicu,Heptagon,Jupiter,2023-Dec,SO00042,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
MIDOI Nicu,Cuboid,Earth,2023-Dec,SO00058,USA,30,42.87,42.87,42.87,0,0,0,,,,,,,,,,,,,,,,,
MIDOI Nicu,Cuboid,Earth,2023-Dec,SO00058,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
MIDOI Nicu,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,265895.51,265857.3652,164166.7215,101728.7885,38.1448,101690.6437,101690.6437,,,,,,,,,,,,,38.1448,,,
MIDOI Nicu,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,46612.82,46568.3422,46391.694,221.126,44.4778,176.6482,0,,,,0,,,176.6482,,,,0,,44.4778,,,
MIDOI Nicu,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,428.75,428.75,428.75,0,0,0,0,,,,,,,,,,,,,,,,
MIDOI Nicu,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
MIDOI Nicu,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,0,-668.7458,668.7458,0,668.7458,,,,,,,,668.7458,,,,,,,,,
MIDOI Nicu,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-2383.9807,-2383.9807,2383.9807,2383.9807,0,,,,,,,,,,,,0,,2383.9807,,,
MIDOI Nicu,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,68720.75,68720.75,68158.8346,561.9154,0,561.9154,561.9154,,,,,,,,,,,,,,,,
MIDOI Nicu,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,31271.01,8089.3551,1912.0811,29358.9289,23181.6549,6177.274,,,,,,,,3638.2433,,,,0,,23181.6549,,2539.0307,
MIDOI Nicu,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,15636.79,15632.3449,8502.1691,7134.6209,4.4451,7130.1758,6952.167,,,,,,,,46.4464,,131.5624,,,4.4451,,,
MIDOI Nicu,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,6871.32,6871.32,6871.32,0,0,0,,,,,,,,,,,,,,,,,
MIDOI Nicu,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,3463.64,3461.8218,3461.8218,1.8182,1.8182,0,,,,,,,,,,,,,,1.8182,,,
MIDOI Nicu,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,1315.71,403.0591,403.0591,912.6509,912.6509,0,,,,,,,,,,,,0,,912.6509,,,
MIDOI Nicu,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,200.97,200.97,108.594,92.376,0,92.376,92.376,,,,,,,,,,,0,,,,,
MIDOI Nicu,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-7389.1972,7389.1972,0,7389.1972,7389.1972,,,,,,,,,,,,,,,,
MIDOI Nicu,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,-66.6877,-346.139,346.139,66.6877,279.4513,,,,,,,,260.5504,18.9009,,,,,66.6877,,,
MIDOI Nicu,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-70912,70912,0,70912,,,,,,,,,,,,70912,,,,,
MIDOI Nicu,Handy Mop,Earth,2023-Dec,SO00024,USA,30,10440,10440,2830.8452,7609.1548,0,7609.1548,100,,,,,,,,,7509.1548,,,,,,,
MIDOI Nicu,Handy Mop,Earth,2023-Dec,SO00024,USA,30,3906,3906,3872.1522,33.8478,0,33.8478,,,,,,,,,,33.8478,,,,,,,
MIDOI Nicu,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,-300.82,300.82,0,300.82,,,,,,,,,,300.82,,,,,,,
Mislai e.U.,Cuboid,Earth,2023-Dec,SO00058,USA,30,,-1.9062,-1.9062,1.9062,1.9062,0,,,,,,,,,,,,,,1.9062,,,
Mislai e.U.,Cuboid,Earth,2023-Dec,SO00058,USA,30,,-51.4887,-51.4887,51.4887,51.4887,0,,,,,,,,,,,,,,51.4887,,,
Mislai e.U.,Cuboid,Earth,2023-Dec,SO00058,USA,30,,-15.2555,-15.2555,15.2555,15.2555,0,,,,,,,,,,,,,,15.2555,,,
Mislai e.U.,Cuboid,Earth,2023-Dec,SO00058,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
Mislai e.U.,Cuboid,Earth,2023-Dec,SO00058,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
Mislai e.U.,Cuboid,Earth,2023-Dec,SO00058,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
Mislai e.U.,Circle,Saturn,2023-Dec,SO00079,UK,60,1763.5974,1763.5974,1612.6438,150.9536,0,150.9536,,,,,,,,,,,,,150.9536,,,,
Mislai e.U.,Circle,Saturn,2023-Dec,SO00079,UK,60,,0,-198,198,0,198,198,,,,,,,,,,,,0,,,,
Mislai e.U.,Stickem,Venus,2023-Dec,SO00061,IRELAND,45,,-23.1796,-23.1796,23.1796,23.1796,0,,,,,,,,,,,,,,23.1796,,,
Mislai e.U.,Stickem,Venus,2023-Dec,SO00061,IRELAND,45,,-13.1421,-13.1421,13.1421,13.1421,0,,,,,,,,,,,,,,13.1421,,,
Mislai e.U.,Stickem,Venus,2023-Dec,SO00061,IRELAND,45,,-39.1099,-39.1099,39.1099,39.1099,0,,,,,,,,,,,,,,39.1099,,,
Mislai e.U.,Stickem,Venus,2023-Dec,SO00061,IRELAND,45,,0,0,0,0,0,,,,,,,,,,,,,,,,,
Mislai e.U.,Uno Wear,Venus,2023-Dec,SO00064,USA,30,341.2021,334.0732,160.7486,180.4535,7.1289,173.3246,166.1245,,,,,,,,,,7.2001,,,7.1289,,,
Mislai e.U.,Uno Wear,Venus,2023-Dec,SO00064,USA,30,,0,-15.873,15.873,0,15.873,,,,10,,,,,,,5.873,,,,,,
Mislai e.U.,Uno Wear,Venus,2023-Dec,SO00064,USA,30,-0.0211,-29.2889,-33.8702,33.8491,29.2678,4.5813,,,,,,,,,,,4.5813,,,29.2678,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,21510.0662,21510.0662,9050.0717,12459.9945,0,12459.9945,12459.9945,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,6235.2887,6235.2887,2848.3046,3386.9841,0,3386.9841,2911.4841,,,475.5,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,6137.8967,6137.8967,2500.8842,3637.0125,0,3637.0125,3637.0125,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,5639.1997,5639.1997,1928.0487,3711.151,0,3711.151,3711.151,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,5169.3173,5169.3173,2688.9834,2480.3339,0,2480.3339,2163.8339,,,316.5,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,3999.6797,3999.6797,1942.3603,2057.3194,0,2057.3194,1937.1194,,,120.2,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,3322.4609,3322.4609,1563.4044,1759.0565,0,1759.0565,1425.3565,,,333.7,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,2078.753,2078.753,1087.4595,991.2935,0,991.2935,841.2935,,,150,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,1976.85,1976.85,1136.687,840.163,0,840.163,652.663,,,187.5,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,1512.6815,1512.6815,1512.6815,0,0,0,,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,1269.4,1205.6952,553.6525,715.7475,63.7048,652.0427,491.9008,,,77.5,,,,,,,82.6419,,,63.7048,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,1258.0543,1258.0543,546.8055,711.2488,0,711.2488,711.2488,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,607.2866,607.2866,607.2866,0,0,0,,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,574.2277,574.2277,574.2277,0,0,0,,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,456.778,456.778,116.8854,339.8926,0,339.8926,339.8926,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,292.9777,292.9777,292.9777,0,0,0,,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,248.9372,248.9372,248.9372,0,0,0,,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,194.143,194.143,130.069,64.074,0,64.074,64.074,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,158.14,158.14,158.14,0,0,0,,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,154.65,154.65,54.922,99.728,0,99.728,99.728,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,103,103,84.25,18.75,0,18.75,,,,18.75,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,101.55,-392.8917,-478.3688,579.9188,494.4417,85.4771,,,,,,,,,,,85.4771,,,494.4417,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,78.05,78.05,27.49,50.56,0,50.56,50.56,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,68.0455,68.0455,31.3426,36.7029,0,36.7029,21.7029,,,15,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,54.75,54.75,47.25,7.5,0,7.5,,,,7.5,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,39.9077,39.9077,-12.7869,52.6946,0,52.6946,52.6946,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,36.5,36.5,36.5,0,0,0,,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,36.5,36.5,36.5,0,0,0,,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,31.1751,31.1751,31.1751,0,0,0,,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,29.8308,29.8308,29.8308,0,0,0,,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,5.8113,5.8113,2.6988,3.1125,0,3.1125,3.1125,,,,,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,-16.7778,-16.7778,16.7778,16.7778,0,,,,,,,,,,,,,,16.7778,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,-947.325,-947.325,947.325,947.325,0,,,,,947.325,,,,,,,,,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,-7.7757,-7.7757,7.7757,7.7757,0,,,,,,,,,,,,,,7.7757,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-37.4179,37.4179,0,37.4179,,,,,,,,,,,,,37.4179,,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,-4.9462,-4.9462,4.9462,4.9462,0,,,,,,,,,,,,,,4.9462,,,
Mislai e.U.,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,-22.47,-22.47,22.47,22.47,0,,,,,,,,,,,,,,22.47,,,
